id,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
1011,300291,华录百纳,0.52,36.6,,8.26,,37845.78,41.8,,04-24
1012,603488,展鹏科技,0.47,-9.62,2.59,19.28,0.4,7255.09,-10.54,,04-24
1013,601163,三角轮胎,1.27,-5.22,,19.57,,82508.29,2.42,,04-24
1014,601952,苏垦农发,0.63,3.28,3.19,21.47,1.0,50501.49,3.57,,04-24
1015,002236,大华股份,0.63,-47.5,,24.8,,182519.94,33.0,10派1,04-24
1016,002627,宜昌交运,0.38,6.45,,5.49,,5088.61,6.43,,04-24
1017,002327,富安娜,0.52,10.64,,15.74,,43902.07,9.42,,04-24
1018,300359,全通教育,0.16,-62.79,,5.23,,10294.37,9.99,,04-24
1019,601229,上海银行,2.61,5.67,19.28,14.35,28.45,1430826.5,10.04,10派5转3,04-24
1020,300556,丝路视觉,0.32,-15.79,,9.71,,2707.07,-13.56,,04-24
1021,603789,星光农机,0.17,-61.69,,3.14,,3320.69,-58.19,,04-22
1022,603023,威帝股份,0.25,-65.28,,18.38,,9068.38,13.38,,04-22
1023,600499,科达洁能,0.22,-72.11,,7.24,,30328.95,-43.97,10派0.8,04-22
1024,000813,德展健康,0.67,4975.76,,35.71,,66167.19,10642.07,,04-22
1025,600856,中天能源,0.38,-33.33,,20.8,,43484.17,53.03,,04-22
1026,600872,中炬高新,0.45,46.55,,13.64,,36236.93,46.55,10派1.4,04-22
1027,300369,绿盟科技,0.61,10.91,,12.47,,22012.41,13.28,,04-22
1028,002641,永高股份,0.25,-16.67,,8.76,,21484.74,-17.18,,04-22
1029,600687,刚泰控股,0.33,3.42,,9.18,,49606.71,42.73,10派0.35,04-22
1030,600371,万向德农,0.24,700.0,,13.59,,5490.92,867.03,10派0.9,04-22
1031,600076,康欣新材,0.37,-17.68,,14.05,,38387.39,42.49,,04-22
1032,000407,胜利股份,-0.35,-975.0,,-14.18,,-29268.85,-1118.42,,04-22
1033,000538,云南白药,2.8,5.26,,20.03,,291987.68,5.38,,04-22
1034,002729,好利来,0.32,-28.89,,5.41,,2140.49,-27.96,,04-22
1035,000690,宝新能源,0.33,-10.81,,9.42,,67456.37,4.69,,04-22
1036,600395,盘江股份,0.12,742.86,,3.35,,19602.28,744.74,10派2.4,04-22
1037,002437,誉衡药业,0.33,-65.27,,19.63,,71664.83,5.85,,04-22
1038,002598,山东章鼓,0.18,2.05,,7.48,,5586.19,2.08,,04-22
1039,600662,强生控股,0.18,2.34,,5.71,,18431.71,2.31,10派1,04-22
1040,600288,大恒科技,0.07,6.33,,1.96,,2937.27,6.46,10派0.21,04-22
1041,600697,欧亚集团,2.06,0.98,,16.32,,32728.56,0.9,10派3.5,04-22
1042,600365,通葡股份,0.01,0.0,,0.3,,207.07,-18.73,,04-22
1043,300153,科泰电源,0.15,15.38,,5.03,,4845.61,17.57,,04-22
1044,002169,智光电气,0.33,-6.08,,7.16,,11137.49,3.11,,04-22
1045,002506,协鑫集成,-0.01,-104.0,,-0.75,,-2691.16,-104.21,,04-22
1046,603177,德创环保,0.35,59.09,,15.85,,5375.98,58.09,,04-22
1047,600139,西部资源,0.02,-104.3,1.53,1.12,,1157.24,-104.29,,04-22
1048,600533,栖霞建设,0.19,5.2,,4.97,,19538.74,5.2,10派0.6,04-22
1049,601117,中国化学,0.36,-37.93,,6.59,,177038.43,-37.7,,04-22
1050,601188,龙江交通,0.22,4.72,,7.83,,28912.68,4.73,,04-22
1051,300126,锐奇股份,0.02,-20.0,,0.6,,624.79,-18.64,,04-22
1052,600075,新疆天业,0.89,848.83,,18.01,,48930.02,1089.96,10派1转4,04-22
1053,002222,福晶科技,0.16,31.81,,10.86,,7032.99,97.71,,04-22
1054,300099,精准信息,0.05,-50.46,,3.19,,2991.19,27.86,,04-22
1055,600336,澳柯玛,0.04,33.33,,2.34,,2395.55,24.64,,04-22
1056,002420,毅昌股份,0.05,-58.33,,1.16,,1920.52,-59.28,,04-22
1057,000411,英特集团,0.42,27.27,,12.12,,8684.76,26.31,,04-22
1058,600680,*ST上普,-1.24,395.98,,-45.46,,-47210.64,396.28,,04-22
1059,000010,美丽生态,0.05,-10.33,,1.81,,3987.71,19.24,,04-22
1060,603123,翠微股份,0.21,-34.38,,3.87,,11210.58,-32.51,,04-22
1061,300610,晨化股份,0.74,19.35,,15.38,,5551.26,18.46,,04-22
1062,600622,嘉宝集团,0.44,-17.23,,6.06,,29575.43,7.69,10派2.1转3,04-22
1063,600256,广汇能源,0.04,-17.23,,1.86,,20559.88,-17.23,10派0.3,04-22
1064,002623,亚玛顿,0.11,-67.65,,0.79,,1705.4,-68.74,,04-22
1065,600751,天海投资,0.11,30.32,,2.61,,32150.8,30.32,,04-22
1066,603008,喜临门,0.61,0.0,,12.39,,20376.45,6.88,,04-22
1067,600126,杭钢股份,0.32,-124.62,,6.35,,72545.95,-166.62,,04-22
1068,600559,老白干酒,0.25,-53.7,,7.05,,11084.33,47.71,10派1.5,04-22
1069,000530,大冷股份,0.31,-13.89,,5.87,,17863.27,37.47,10派1转4,04-22
1070,300082,奥克股份,0.11,-135.48,,2.89,,7633.58,-136.32,,04-22
1071,600864,哈投股份,0.24,20.0,,3.99,,34255.56,216.4,10派1,04-22
1072,000430,张家界,0.19,-47.22,,9.6,,6115.59,-46.54,10派0.84,04-22
1073,600616,金枫酒业,0.13,-13.33,,3.4,,6729.55,-13.25,10派0.5,04-22
1074,601222,林洋能源,0.28,-78.29,,6.72,,47442.48,-4.19,,04-22
1075,600679,上海凤凰,0.13,1171.84,,4.25,,5288.61,1346.55,,04-22
1076,600051,宁波联合,0.49,16.67,,7.8,,14859.95,16.81,10派0.8,04-22
1077,600084,中葡股份,0.01,-18.12,,0.52,,1272.52,-17.96,,04-22
1078,300248,新开普,0.28,33.33,,9.15,,8485.02,40.48,,04-22
1079,603203,快克股份,1.46,23.73,,37.36,,10319.67,26.43,,04-22
1080,600679,上海凤凰,0.13,1171.84,,4.25,,5288.61,1346.55,,04-22
1081,600734,实达集团,0.37,-14.99,,12.64,,18375.08,18.69,,04-22
1082,600090,同济堂,0.38,985.71,,10.3,,47278.37,3589.21,,04-22
1083,600978,宜华生活,0.48,14.29,,9.91,,70944.0,15.18,10派0.55,04-22
1084,002269,美邦服饰,0.01,-105.88,,1.0,,3615.86,-108.37,,04-22
1085,002638,勤上股份,-0.43,-883.21,,-8.42,,-42747.65,-2160.66,,04-22
1086,000566,海南海药,0.14,-61.11,,4.88,,16462.9,-15.69,10派1.5,04-22
1087,002370,亚太药业,0.57,111.11,,10.82,,12529.06,125.75,10派1,04-22
1088,600774,汉商集团,0.07,11.17,,2.04,,1164.37,14.32,10派0.4,04-22
1089,603012,创力集团,0.15,-64.29,,4.03,,9590.21,-24.09,,04-22
1090,600507,方大特钢,0.5,525.0,,28.51,,66583.73,528.6,10派2.52,04-22
1091,002274,华昌化工,0.05,-10.58,,1.11,,3060.3,4.14,,04-22
1092,600240,华业资本,0.86,38.71,,23.77,,121849.87,38.06,10派1,04-22
1093,300065,海兰信,0.34,100.0,,6.72,,8198.35,131.4,,04-22
1094,603633,徕木股份,0.53,23.26,,10.15,,4954.35,26.7,,04-22
1095,600530,交大昂立,0.18,-44.65,2.14,7.84,,13720.11,38.17,10派0.6,04-22
1096,600640,号百控股,0.03,-61.34,,0.7,,1787.07,-61.36,10派0.07,04-22
1097,000700,模塑科技,0.26,-68.9,,7.19,,18617.31,-37.19,10派1.1,04-22
1098,600481,双良节能,0.1,-53.7,,7.62,,16136.0,-53.7,10派0.8,04-22
1099,000869,张裕A,1.43,-4.67,,12.55,,98246.05,-4.62,10派5,04-22
1100,600198,大唐电信,-2.01,-6351.24,,-55.81,,-177562.35,-6342.55,,04-22
1101,002741,光华科技,0.18,12.5,,8.31,,6318.42,9.02,,04-22
1102,300500,启迪设计,1.07,-6.14,,10.28,,6218.68,21.68,,04-22
1103,002759,天际股份,0.3,-56.52,,9.77,,7700.9,29.27,,04-22
1104,600791,京能置业,0.1,-41.18,,3.07,,4613.05,-41.28,10派0.15,04-22
1105,600487,亨通光电,1.06,129.79,,25.16,,131639.15,129.81,10派1.1,04-22
1106,002811,亚泰国际,0.55,-32.1,,10.51,,8092.62,-26.15,,04-22
1107,600562,国睿科技,0.49,-32.88,,17.01,,22837.82,22.27,10派1.432,04-22
1108,300473,德尔股份,1.1,-30.55,,7.33,,10970.84,-20.62,,04-22
1109,603861,白云电器,0.41,-14.89,,9.36,,16150.98,-6.19,10派1,04-22
1110,002454,松芝股份,0.58,-23.68,,8.91,,23413.83,-24.52,,04-22
1111,603313,梦百合,1.03,13.19,,21.6,,20039.55,22.0,,04-22
1112,000501,鄂武商A,1.79,13.29,,18.52,,99163.41,24.06,10派4.2转3,04-22
1113,300020,银江股份,0.23,27.78,,5.43,,15337.73,37.92,,04-22
1114,300413,快乐购,0.17,-32.0,,4.17,,6652.81,-30.04,,04-21
1115,603689,皖天然气,0.36,-21.74,,8.61,,9195.64,-20.65,10派0.3,04-21
1116,000737,南风化工,0.04,-109.5,,13.2,,2094.23,-109.49,,04-21
1117,000767,漳泽电力,0.04,-79.76,,1.41,,8562.4,-79.21,,04-21
1118,002822,中装建设,0.68,0.0,,12.67,,15618.32,1.54,,04-21
1119,300251,光线传媒,0.25,-10.71,,10.67,,74091.13,84.27,,04-21
1120,300267,尔康制药,0.5,-24.24,,22.0,,102643.45,69.78,,04-21
1121,300612,宣亚国际,1.09,10.1,,36.0,,5871.01,9.64,,04-21
1122,000723,美锦能源,0.3,-257.89,,10.31,,67965.91,-286.58,10派1转8,04-21
1123,000752,西藏发展,0.03,-51.6,,1.01,,797.43,-51.54,10派0.2,04-21
1124,300584,海辰药业,0.75,11.94,,17.77,,4523.64,12.17,,04-21
1125,603585,苏利股份,2.4,52.87,,27.11,,18525.69,56.87,,04-21
1126,300079,数码科技,0.17,4.13,,6.96,,22949.55,4.86,,04-21
1127,002357,富临运业,0.3,-47.21,,9.56,,9485.58,-47.21,,04-21
1128,300555,路通视信,0.83,-16.16,,15.6,,5281.27,-11.24,,04-21
1129,000806,银河生物,0.01,-88.59,,0.64,,1287.34,-87.44,,04-21
1130,300245,天玑科技,0.22,29.41,,8.17,,5777.35,27.53,,04-21
1131,002041,登海种业,0.5,13.23,,17.93,,44219.68,13.22,10派0.56,04-21
1132,300202,聚龙股份,0.57,21.28,,18.16,,31160.45,20.07,,04-21
1133,603218,日月股份,0.94,-20.34,,22.17,,33898.23,-19.97,,04-21
1134,600993,马应龙,0.58,11.54,,13.47,,25024.39,12.09,10派2,04-21
1135,000798,中水渔业,0.11,-114.8,,6.15,,3565.68,-114.8,,04-21
1136,600148,长春一东,0.09,987.34,,3.3,,1216.04,987.94,,04-21
1137,000917,电广传媒,0.24,-11.11,,3.07,,33314.18,-12.64,10派0.3,04-21
1138,002271,东方雨虹,1.22,37.08,,23.17,,102870.97,40.97,,04-21
1139,601020,华钰矿业,0.36,2.86,,15.35,,18716.59,15.16,,04-21
1140,002099,海翔药业,0.15,-78.87,,5.79,,22501.83,-56.44,10派0.3,04-21
1141,002745,木林森,0.96,65.52,,11.64,,47345.94,85.27,,04-21
1142,603033,三维股份,1.16,-13.43,,11.45,,7909.99,-13.09,,04-21
1143,000883,湖北能源,0.29,1.03,,8.42,,190896.55,20.99,10派0.91,04-21
1144,603238,诺邦股份,0.66,-19.51,,16.71,,5941.87,-19.7,,04-21
1145,300308,中际装备,0.05,66.67,,1.82,,1005.41,79.73,,04-21
1146,002698,博实股份,0.16,-38.46,,6.18,,10982.21,-37.88,,04-21
1147,600381,青海春天,0.36,-35.71,,13.05,,24496.09,-31.49,,04-21
1148,300542,新晨科技,0.47,-9.62,,8.04,,3439.64,-2.17,10派0.7,04-21
1149,002216,三全食品,0.05,25.0,,2.09,,3947.23,13.09,10派0.1,04-21
1150,603318,派思股份,0.06,-64.71,,5.07,,2342.57,21.63,,04-21
1151,002586,围海股份,0.13,44.44,,5.76,,9306.21,47.07,,04-21
1152,000504,南华生物,0.07,-200.0,,-386.68,,2175.61,-202.54,,04-21
1153,000548,湖南投资,0.12,200.0,,3.88,,5868.3,210.95,10派0.5,04-21
1154,600010,包钢股份,0.0,-102.02,,0.18,,8503.37,-102.57,10转4,04-21
1155,300206,理邦仪器,0.05,-89.8,,2.25,,2635.28,-74.47,,04-21
1156,603979,金诚信,0.42,-33.33,,4.74,,17067.43,-16.73,,04-21
1157,002328,新朋股份,0.21,5.0,,4.17,,9540.76,5.06,10派0.45,04-21
1158,601566,九牧王,0.74,5.71,,9.73,,42294.91,4.63,,04-21
1159,300151,昌红科技,0.06,0.0,,3.9,,3150.2,6.21,,04-21
1160,300200,高盟新材,0.27,8.0,,7.36,,5685.35,6.2,10派2,04-21
1161,603038,华立股份,1.98,41.43,,20.62,,9899.13,41.87,,04-21
1162,000301,东方市场,0.12,-11.74,,4.0,,14737.93,-11.79,10派0.5,04-21
1163,601009,南京银行,1.33,-39.82,10.22,16.25,8.11,826163.5,18.01,10派2.6转4,04-21
1164,002429,兆驰股份,0.23,4.55,,7.26,,37439.09,8.31,10派0.25,04-21
1165,002755,东方新星,0.05,-76.19,,0.91,,460.46,-75.59,,04-21
1166,603298,杭叉集团,0.76,13.43,,19.95,,40261.41,12.64,,04-21
1167,002225,濮耐股份,-0.21,-310.0,,-7.45,,-18494.73,-318.52,10派0.2,04-21
1168,600983,惠而浦,0.49,2.08,,7.53,,37227.75,1.51,10派1.05,04-21
1169,000989,九芝堂,0.75,-27.18,,16.56,,65180.98,38.38,10派4,04-21
1170,601218,吉鑫科技,0.12,-8.71,,4.61,,11740.71,-8.72,,04-21
1171,002748,世龙实业,0.44,32.91,,10.53,,10467.83,183.51,,04-21
1172,002782,可立克,0.14,-69.09,,7.41,,5889.57,2.99,10派1,04-21
1173,603987,康德莱,0.62,3.33,,14.2,,10070.83,6.51,,04-21
1174,600831,广电网络,0.23,-2.37,,5.98,,13327.37,0.03,10派0.38,04-21
1175,002835,同为股份,0.79,6.76,,19.25,,6424.41,6.6,,04-21
1176,300263,隆华节能,0.02,-95.98,,0.63,,1524.95,-91.46,,04-21
1177,603315,福鞍股份,0.17,-71.67,,5.33,,3440.77,-37.68,,04-21
1178,603577,汇金通,0.72,11.67,,12.51,,6340.19,11.67,,04-21
1179,600272,开开实业,0.09,12.5,,4.1,,2129.22,7.28,10派0.3,04-21
1180,600683,京投发展,0.39,143.75,,14.01,,29046.34,151.73,10派2,04-21
1181,300091,金通灵,0.09,-44.5,,5.37,,4640.54,39.46,10派0.09,04-21
1182,600327,大东方,0.38,11.76,,8.22,,20411.52,15.17,10派2,04-21
1183,300529,健帆生物,0.52,-3.7,,24.08,,20211.85,0.84,,04-21
1184,002840,华统股份,0.69,22.86,,12.03,,9218.54,22.61,,04-21
1185,600939,重庆建工,0.18,-62.5,,6.92,,29463.92,-62.26,,04-21
1186,000685,中山公用,0.65,-38.1,,8.72,,96267.75,-35.15,10派2,04-21
1187,603843,正平股份,0.27,-6.9,,10.16,,9074.36,2.66,,04-21
1188,000780,*ST平能,-0.32,-17.95,,-7.71,,-32360.65,-17.15,,04-21
1189,603188,亚邦股份,1.14,-1.59,,19.99,,65539.46,-1.58,10派5,04-21
1190,300602,飞荣达,1.55,15.67,,23.2,,11588.85,15.03,,04-21
1191,300321,同大股份,0.37,-52.1,,5.84,,3314.04,-4.2,10派1,04-21
1192,603456,九洲药业,0.25,-73.96,,4.4,,11148.05,-44.28,,04-21
1193,300047,天源迪科,0.34,70.0,,7.17,,11490.37,82.24,10派0.350217,04-21
1194,603936,博敏电子,0.32,-34.36,,5.86,,5339.16,-12.41,,04-21
1195,300246,宝莱特,0.46,187.5,,14.66,,6714.35,180.71,,04-21
1196,603116,红蜻蜓,0.68,-13.92,,9.09,,27892.26,-7.03,,04-21
1197,002833,弘亚数控,1.55,74.16,,42.52,,15512.77,74.01,,04-21
1198,300004,南风股份,0.18,100.0,,3.02,,9270.92,108.6,10派0.2,04-21
1199,603337,杰克股份,1.42,29.09,,24.14,,22041.57,29.61,10派3.3,04-21
1200,600766,园城黄金,0.01,-85.71,,6.42,,314.59,-78.62,,04-20
1201,002475,立讯精密,0.6,-30.23,,16.09,,115653.35,7.23,,04-20
1202,300596,利安隆,1.01,22.73,,19.72,,9057.75,22.93,,04-20
1203,300649,杭州园林,0.53,82.76,3.69,15.18,0.29,2524.38,79.63,,04-20
1204,300025,华星创业,0.17,-66.67,,8.69,,7498.3,-30.89,10派0.28,04-20
1205,601258,庞大集团,0.06,20.0,,3.03,,38169.46,61.9,,04-20
1206,002657,中科金财,0.53,3.92,,6.82,,17793.39,10.98,,04-20
1207,002063,远光软件,0.22,8.83,,7.57,,13137.43,8.37,10派0.5,04-20
1208,600710,ST常林,0.2,-124.39,,6.91,,20665.56,-139.21,10派0.54,04-20
1209,002100,天康生物,0.41,51.85,,15.82,,39254.14,59.7,10派1,04-20
1210,300521,爱司凯,0.67,-5.63,,13.42,,4667.48,9.05,,04-20
1211,603985,恒润股份,1.58,62.06,7.34,23.94,1.37,9471.33,62.05,,04-20
1212,002164,宁波东力,0.03,0.0,,1.07,,1156.72,3.72,,04-20
1213,002501,利源精制,0.58,13.73,,12.92,,55028.48,15.1,,04-20
1214,300261,雅本化学,0.03,-80.51,,1.68,,1620.52,-73.53,,04-20
1215,300309,吉艾科技,-0.99,-682.35,,-37.25,,-43931.83,-690.53,,04-20
1216,600584,长电科技,0.1,100.0,,2.45,,10633.44,104.5,10派0.15,04-20
1217,603336,宏辉果蔬,0.59,-6.35,,13.15,,6061.84,-3.09,,04-20
1218,002582,好想你,0.21,-1150.0,,1.97,,3927.24,-1314.69,10派0.7转10,04-20
1219,002330,得利斯,0.02,-60.0,,0.69,,903.17,-60.05,,04-20
1220,603638,艾迪精密,0.6,53.09,,17.13,,7939.4,53.09,,04-20
1221,603727,博迈科,1.29,3.2,,19.07,,23302.2,6.3,,04-20
1222,600345,长江通信,0.32,-13.51,,4.99,,6353.15,-13.39,10派1,04-20
1223,002089,新海宜,0.04,-80.0,,1.45,,2738.77,-80.13,10派0.6送5转5,04-20
1224,603823,百合花,0.76,5.56,,20.92,,13930.5,7.34,,04-20
1225,002426,胜利精密,0.11,-55.74,,7.87,,42942.11,61.95,10派0.3,04-20
1226,000766,通化金马,0.23,2200.0,,5.71,,21346.15,3010.27,,04-20
1227,300578,会畅通讯,0.58,-6.45,,21.2,,3148.32,-5.69,,04-20
1228,600160,巨化股份,0.08,-11.11,,1.89,,15123.0,-6.52,10派1.5,04-20
1229,600572,康恩贝,0.18,-35.71,,10.43,,44106.95,0.16,10派1.2,04-20
1230,000955,欣龙控股,0.06,-139.67,,5.04,,3206.14,-141.72,,04-20
1231,300346,南大光电,0.05,-83.03,,0.63,,754.87,-83.03,,04-20
1232,601106,*ST一重,-0.88,219.37,,-47.64,,-573401.85,219.43,,04-20
1233,300433,蓝思科技,0.57,-75.74,,9.45,,120359.48,-21.98,,04-20
1234,601689,拓普集团,0.95,43.94,,18.67,,61568.96,50.7,,04-20
1235,002431,棕榈股份,0.09,-122.5,,2.87,,12082.61,-157.14,10派0.2,04-20
1236,002757,南兴装备,0.61,18.64,,8.9,,6640.38,32.43,,04-20
1237,000751,锌业股份,0.1,58.33,,6.42,,13439.62,48.07,,04-20
1238,603028,赛福天,0.15,-46.43,,5.09,,3112.34,-32.04,,04-20
1239,300239,东宝生物,0.04,43.79,,2.7,,1922.7,226.46,,04-20
1240,300600,瑞特股份,1.36,-4.23,,21.82,,10170.74,-4.76,,04-20
1241,600262,北方股份,0.1,-110.53,,1.72,,1737.09,-110.72,,04-20
1242,002003,伟星股份,0.7,14.75,,14.52,,29547.54,19.34,10派5转3,04-20
1243,002693,双成药业,-0.96,-838.46,,-52.96,,-38841.06,-837.32,,04-20
1244,300588,熙菱信息,0.57,49.87,,22.11,,4259.73,49.88,,04-20
1245,002565,顺灏股份,0.14,-33.33,,5.2,,9840.76,-31.41,,04-20
1246,300055,万邦达,0.32,-19.11,,5.72,,26224.83,-9.57,10派0.15,04-20
1247,002650,加加食品,0.13,0.0,,7.9,,15009.84,1.88,,04-20
1248,603637,镇海股份,0.79,-17.71,,16.93,,6031.23,-18.39,,04-20
1249,300104,乐视网,0.29,-6.45,,8.2,,55475.92,-3.19,10派0.28,04-20
1250,002682,龙洲股份,0.19,11.76,,3.65,,5031.25,12.35,,04-20
1251,300492,山鼎设计,0.24,-44.19,,6.88,,2015.51,-24.8,,04-20
1252,600138,中青旅,0.67,63.41,,9.49,,48351.53,63.83,10派1,04-20
1253,300593,新雷能,0.51,30.77,,13.02,,4409.67,30.59,10派0.7,04-20
1254,000088,盐田港,0.18,-19.3,,6.18,,35182.45,-19.23,10派0.16,04-20
1255,603345,安井食品,1.09,37.97,,19.37,,17740.71,38.23,10派2.47,04-20
1256,000567,海德股份,0.02,-87.18,,1.36,,297.77,-87.19,,04-20
1257,600074,保千里,0.35,94.44,,30.0,,79948.49,114.07,,04-20
1258,300565,科信技术,0.5,-3.85,,15.52,,6182.39,-1.61,,04-20
1259,002543,万和电气,0.98,35.12,,14.2,,43116.77,35.12,,04-20
1260,300649,杭州园林,0.53,82.76,3.69,15.18,0.29,2524.38,79.63,,04-20
1261,300025,华星创业,0.17,-66.67,,8.69,,7498.3,-30.89,10派0.28,04-20
1262,600766,园城黄金,0.01,-85.71,,6.42,,314.59,-78.62,,04-20
1263,002475,立讯精密,0.6,-30.23,,16.09,,115653.35,7.23,,04-20
1264,300596,利安隆,1.01,22.73,,19.72,,9057.75,22.93,,04-20
1265,601258,庞大集团,0.06,20.0,,3.03,,38169.46,61.9,,04-20
1266,002657,中科金财,0.53,3.92,,6.82,,17793.39,10.98,,04-20
1267,002063,远光软件,0.22,8.83,,7.57,,13137.43,8.37,10派0.5,04-20
1268,300309,吉艾科技,-0.99,-682.35,,-37.25,,-43931.83,-690.53,,04-20
1269,600584,长电科技,0.1,100.0,,2.45,,10633.44,104.5,10派0.15,04-20
1270,603336,宏辉果蔬,0.59,-6.35,,13.15,,6061.84,-3.09,,04-20
1271,002582,好想你,0.21,-1150.0,,1.97,,3927.24,-1314.69,10派0.7转10,04-20
1272,600710,ST常林,0.2,-124.39,,6.91,,20665.56,-139.21,10派0.54,04-20
1273,002100,天康生物,0.41,51.85,,15.82,,39254.14,59.7,10派1,04-20
1274,300521,爱司凯,0.67,-5.63,,13.42,,4667.48,9.05,,04-20
1275,603985,恒润股份,1.58,62.06,7.34,23.94,1.37,9471.33,62.05,,04-20
1276,002164,宁波东力,0.03,0.0,,1.07,,1156.72,3.72,,04-20
1277,002501,利源精制,0.58,13.73,,12.92,,55028.48,15.1,,04-20
1278,300261,雅本化学,0.03,-80.51,,1.68,,1620.52,-73.53,,04-20
1279,000955,欣龙控股,0.06,-139.67,,5.04,,3206.14,-141.72,,04-20
1280,300346,南大光电,0.05,-83.03,,0.63,,754.87,-83.03,,04-20
1281,601106,*ST一重,-0.88,219.37,,-47.64,,-573401.85,219.43,,04-20
1282,002330,得利斯,0.02,-60.0,,0.69,,903.17,-60.05,,04-20
1283,603638,艾迪精密,0.6,53.09,,17.13,,7939.4,53.09,,04-20
1284,603727,博迈科,1.29,3.2,,19.07,,23302.2,6.3,,04-20
1285,600345,长江通信,0.32,-13.51,,4.99,,6353.15,-13.39,10派1,04-20
1286,002089,新海宜,0.04,-80.0,,1.45,,2738.77,-80.13,10派0.6送5转5,04-20
1287,603823,百合花,0.76,5.56,,20.92,,13930.5,7.34,,04-20
1288,002426,胜利精密,0.11,-55.74,,7.87,,42942.11,61.95,10派0.3,04-20
1289,000766,通化金马,0.23,2200.0,,5.71,,21346.15,3010.27,,04-20
1290,300578,会畅通讯,0.58,-6.45,,21.2,,3148.32,-5.69,,04-20
1291,600160,巨化股份,0.08,-11.11,,1.89,,15123.0,-6.52,10派1.5,04-20
1292,600572,康恩贝,0.18,-35.71,,10.43,,44106.95,0.16,10派1.2,04-20
1293,300433,蓝思科技,0.57,-75.74,,9.45,,120359.48,-21.98,,04-20
1294,601689,拓普集团,0.95,43.94,,18.67,,61568.96,50.7,,04-20
1295,002431,棕榈股份,0.09,-122.5,,2.87,,12082.61,-157.14,10派0.2,04-20
1296,002757,南兴装备,0.61,18.64,,8.9,,6640.38,32.43,,04-20
1297,000751,锌业股份,0.1,58.33,,6.42,,13439.62,48.07,,04-20
1298,603028,赛福天,0.15,-46.43,,5.09,,3112.34,-32.04,,04-20
1299,300239,东宝生物,0.04,43.79,,2.7,,1922.7,226.46,,04-20
1300,300600,瑞特股份,1.36,-4.23,,21.82,,10170.74,-4.76,,04-20
1301,002565,顺灏股份,0.14,-33.33,,5.2,,9840.76,-31.41,,04-20
1302,600262,北方股份,0.1,-110.53,,1.72,,1737.09,-110.72,,04-20
1303,002003,伟星股份,0.7,14.75,,14.52,,29547.54,19.34,10派5转3,04-20
1304,002693,双成药业,-0.96,-838.46,,-52.96,,-38841.06,-837.32,,04-20
1305,300588,熙菱信息,0.57,49.87,,22.11,,4259.73,49.88,,04-20
1306,603345,安井食品,1.09,37.97,,19.37,,17740.71,38.23,10派2.47,04-20
1307,300055,万邦达,0.32,-19.11,,5.72,,26224.83,-9.57,10派0.15,04-20
1308,002650,加加食品,0.13,0.0,,7.9,,15009.84,1.88,,04-20
1309,603637,镇海股份,0.79,-17.71,,16.93,,6031.23,-18.39,,04-20
1310,300104,乐视网,0.29,-6.45,,8.2,,55475.92,-3.19,10派0.28,04-20
1311,002682,龙洲股份,0.19,11.76,,3.65,,5031.25,12.35,,04-20
1312,300492,山鼎设计,0.24,-44.19,,6.88,,2015.51,-24.8,,04-20
1313,600138,中青旅,0.67,63.41,,9.49,,48351.53,63.83,10派1,04-20
1314,300593,新雷能,0.51,30.77,,13.02,,4409.67,30.59,10派0.7,04-20
1315,000088,盐田港,0.18,-19.3,,6.18,,35182.45,-19.23,10派0.16,04-20
1316,002687,乔治白,0.18,5.88,,6.4,,6293.74,2.75,,04-19
1317,002790,瑞尔特,1.17,-9.3,,15.51,,17615.76,13.67,,04-19
1318,600520,中发科技,0.08,-122.22,,2.92,,1235.1,-121.67,,04-19
1319,600599,熊猫金控,0.12,0.0,,2.93,,2071.44,3.97,10派0.6,04-19
1320,002566,益盛药业,0.04,20.91,,0.76,,1319.44,20.92,,04-19
1321,601212,白银有色,0.04,122.22,,2.22,,25152.44,127.23,,04-19
1322,300407,凯发电气,0.45,-11.76,,14.4,,12176.54,74.78,,04-19
1323,002105,信隆健康,0.08,-151.68,,6.1,,2855.17,-152.07,,04-19
1324,600926,杭州银行,1.68,2.44,14.73,11.83,31.8,402092.7,8.54,10派3转4,04-19
1325,000544,中原环保,0.5,31.58,,7.14,,29750.02,190.91,10派0.5,04-19
1326,002314,南山控股,0.28,133.33,,8.75,,52699.71,137.46,,04-19
1327,603688,石英股份,0.36,12.5,,6.93,,8093.75,12.03,,04-19
1328,300142,沃森生物,0.05,-108.33,,2.85,,7045.87,-108.38,,04-19
1329,603998,方盛制药,0.16,-75.0,,7.73,,6975.56,-23.07,,04-19
1330,002511,中顺洁柔,0.54,200.0,,10.21,,26041.66,195.27,,04-19
1331,600220,江苏阳光,0.09,37.34,,8.14,,15288.03,37.42,,04-19
1332,000568,泸州老窖,1.38,30.9,,17.79,,192774.35,30.87,10派9.6,04-19
1333,600069,银鸽投资,-0.32,-740.0,,-17.98,,-39937.64,-953.8,,04-19
1334,002538,司尔特,0.34,-15.0,,7.91,,24395.68,-1.11,,04-19
